S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR
-0.7514582643805152,-0.709638955272907,-0.5772124166480007,-0.011572950405116352,-0.30279236371293294,-0.2082631989576198,0.28685135605067735,1.111140339762779,-0.24685545408847204,-0.26292288089800164,-0.188868962471158,-0.36328809102570153,-0.5044153244441486,0.0932896922644723,-0.3147488527028777,-0.2940286695578086
-1.1214773725887703,-0.8290324688333315,-1.3027635395975994,-1.5827685513118406,-0.4988371756922672,-0.3865670448620705,-0.5008487295838041,-0.5214084734962293,-0.27843172886510087,-0.26292288089800164,-0.23722296858463024,-0.11469026140812759,-0.5794321774850903,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
-0.2106611062300056,-0.18089625236245419,0.8972947041850665,1.0545954930673034,-0.20476995772326587,-0.10425262218002354,0.6635774839628207,2.029449047220971,-0.27843172886510087,-0.26292288089800164,-0.23722296858463024,-0.03182431820226953,-0.5294209421244626,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
-0.409902164495986,-0.28323354969996434,-0.27294904250783925,0.1567694354063152,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3100080036417297,-0.26292288089800164,-0.23722296858463024,0.0510416250035884,-0.5294209421244626,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
0.13089499365453366,-0.07855895502495013,0.007909456698452128,0.1567694354063152,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3100080036417297,-0.30044783314001744,-0.26139997164136636,-0.36328809102570153,-0.3543816183622651,-0.9004955551937236,-0.3147488527028777,-0.2940286695578086
1.3832673598978376,3.759089695131534,1.4824165775315195,1.2229378788787448,2.6966932595708806,3.3429550653060236,3.9684930606466233,2.8967406042648194,1.0477718117533115,2.1386740625910066,5.637788774202247,2.288422091561754,1.9461352082266152,1.625237714918208,3.177136283143177,3.401028891175496
-0.5806802144382506,-0.5049643605978928,0.007909456698452128,0.35316888551965697,-0.165560995327399,-0.08939396835465264,0.6978253137730155,2.029449047220971,-0.3100080036417297,-0.30044783314001744,-0.23722296858463024,-0.11469026140812759,-0.5294209421244626,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
-1.1214773725887703,-0.8290324688333315,-1.443192789200745,-1.2460837796889774,-0.47923269449433376,-0.3717083910366996,-0.41522915505831703,-0.31733987183885326,-0.27843172886510087,-0.26292288089800164,-0.23722296858463024,-0.36328809102570153,-0.5294209421244626,0.03386067414438343,-0.3147488527028777,-0.2940286695578086
-0.7514582643805152,-0.6073016579353969,-0.9985001654574461,-0.7129995579527627,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.27843172886510087,-0.26292288089800164,-0.23722296858463024,-0.36328809102570153,-0.5044153244441486,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
-0.03988305628773091,-0.18089625236245419,0.007909456698452128,-0.5446571721413311,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3100080036417297,-0.26292288089800164,-0.23722296858463024,-0.36328809102570153,-0.40439285372289296,-0.028869956093621685,-0.3147488527028777,-0.2940286695578086
2.6356397261411315,4.083157803366973,2.3483969500842634,1.9243644864263911,2.4418350039977463,3.164651219401573,2.512960293713342,-0.1132712701814772,9.257603253676816,0.6752009251523922,0.6815031475713422,0.6311032274445941,3.6965284458485894,-0.34582471940130594,-0.3147488527028777,-0.2940286695578086
0.30167304359679825,0.02377834231255394,0.31217283083861364,-0.3482577220279894,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3100080036417297,-0.26292288089800164,-0.26139997164136636,-0.19755620461398551,0.07071388220307147,-0.7783359068317667,-0.3147488527028777,-0.2940286695578086
-0.7514582643805152,-0.6073016579353969,-0.27294904250783925,0.1567694354063152,-0.2243744389211993,-0.13396992983076533,0.5437100796271387,1.7233461447349072,-0.27843172886510087,-0.26292288089800164,-0.23722296858463024,-0.03182431820226953,-0.5294209421244626,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
-0.9222363143227899,-0.709638955272907,-0.8580709158542922,-1.2460837796889774,-0.38121028850466665,-0.29741512190984515,-0.03850302714617372,0.39690023396196294,-0.27843172886510087,-0.22539792865598593,-0.23722296858463024,0.0510416250035884,-0.5544265598047765,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
-1.1214773725887703,-0.6073016579353969,-0.9985001654574461,-0.8813419437641943,-0.38121028850466665,-0.28255646808447427,0.01286871756911855,0.4989345347906509,-0.3415842784183586,-0.26292288089800164,-0.26139997164136636,-0.2804221478198435,-0.5044153244441486,-0.04207640456485746,-0.3147488527028777,-0.2940286695578086
1.3832673598978376,0.5695772614459211,0.7568654545819125,1.3912802646901763,2.6378798159770804,3.2686617961791695,0.714949228678113,2.182500498464003,1.0161955369766826,1.650849683444802,0.14960908032314765,0.21677351141530438,0.17073635292432715,2.6817535926119196,3.177136283143177,-0.2940286695578086
-0.409902164495986,-0.4026270632603888,-0.41337829211099325,-0.011572950405116352,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3100080036417297,-0.26292288089800164,-0.2130459655278941,-0.11469026140812759,-0.5294209421244626,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
1.212489309955563,2.377536181075202,1.0377239537882121,1.3912802646901763,-0.2243744389211993,-0.16368723748150713,0.6293296541526258,1.9784318968066272,-0.24685545408847204,-0.1503480241719544,-0.0679839471874774,-0.11469026140812759,0.3707812943668385,-3.495562679771338,-0.3147488527028777,-0.2940286695578086
-0.7514582643805152,-0.709638955272907,-0.9985001654574461,-1.4144261655004091,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.27843172886510087,-0.30044783314001744,-0.23722296858463024,-0.19755620461398551,-0.5794321774850903,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
-0.03988305628773091,-0.18089625236245419,0.1717435812354596,0.68985365714253,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.27843172886510087,-0.26292288089800164,-0.23722296858463024,-0.03182431820226953,-0.5544265598047765,-0.02226673185804672,-0.3147488527028777,-0.2940286695578086
1.924064518048347,0.45018374788549664,1.3419873279283654,1.3912802646901763,1.8144916056638767,-0.029959353053169074,2.735571187479609,0.09079733147589886,1.1109243613065691,0.29995140273223475,6.000443820053289,0.5482372842387364,0.6458430888502916,1.1200910608975385,-0.3147488527028777,-0.2940286695578086
-0.7514582643805152,-0.6073016579353969,-0.9985001654574461,-0.5446571721413311,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.27843172886510087,-0.26292288089800164,-0.2130459655278941,-0.36328809102570153,-0.5044153244441486,-0.03877479244702706,-0.3147488527028777,-0.2940286695578086
0.5009141018627786,3.4350215868960956,0.007909456698452128,0.5215112713310984,2.5594618911853466,3.2389444885284275,0.7663209733934052,2.3865691001213793,1.4582633838494867,0.6001510206683608,0.10125507420967544,0.2996394546211624,0.7708711772518612,0.7965330733541076,3.177136283143177,-0.2940286695578086
-0.2106611062300056,-0.28323354969996434,-0.13251979290469357,-0.8813419437641943,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3100080036417297,-0.26292288089800164,-0.23722296858463024,-0.19755620461398551,-0.5294209421244626,-0.15433121656937437,-0.3147488527028777,-0.2940286695578086
2.2656206179328864,1.200657261693878,2.067538450877972,1.7560221006149497,1.736073680872143,-0.10425262218002354,2.495836378808245,-0.31733987183885326,-0.15212662975858543,-0.26292288089800164,1.0683351964791201,-0.36328809102570153,2.9463599154391718,0.32110092839236665,-0.3147488527028777,-0.2940286695578086
-0.409902164495986,-0.4026270632603888,-0.7176416662511464,-0.3482577220279894,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3100080036417297,-0.26292288089800164,-0.23722296858463024,-0.36328809102570153,-0.5044153244441486,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
-0.409902164495986,-0.9313697661708356,-0.5772124166480007,-0.17991533621654787,1.9125140116535437,0.13348583902591074,0.44096659019655415,1.672328994320563,1.5214159334027444,-0.1503480241719544,-0.11633795330094965,-0.2804221478198435,-0.07931982387881203,0.7172943825268647,-0.3147488527028777,-0.2940286695578086
-0.7514582643805152,-0.6073016579353969,-0.27294904250783925,-0.011572950405116352,-0.26358340131706615,-0.178545891306878,0.3382231007659696,1.2641917910058111,-0.27843172886510087,-0.30044783314001744,-0.23722296858463024,-0.11469026140812759,-0.5294209421244626,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
-0.409902164495986,-0.28323354969996434,-0.13251979290469357,-0.7129995579527627,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3100080036417297,-0.30044783314001744,-0.23722296858463024,-0.19755620461398551,-0.5044153244441486,-0.1411247680987395,-0.3147488527028777,-0.2940286695578086
-0.7514582643805152,-0.4026270632603888,-0.5772124166480007,-1.2460837796889774,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.27843172886510087,-0.26292288089800164,-0.23722296858463024,-0.11469026140812759,-0.5794321774850903,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
-0.7514582643805152,-0.6073016579353969,-0.7176416662511464,-1.4144261655004091,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3100080036417297,-0.30044783314001744,-0.26139997164136636,-0.19755620461398551,-0.5794321774850903,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
-0.7514582643805152,-0.6073016579353969,-0.8580709158542922,-1.2460837796889774,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.27843172886510087,-0.26292288089800164,-0.23722296858463024,-0.19755620461398551,-0.5794321774850903,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
1.5540454098401022,3.8614269924690383,1.4824165775315195,1.2229378788787448,2.6966932595708806,3.313237757655282,3.9856169755517206,2.8457234538504754,1.64772103250926,3.6021472000296217,5.0091866947271075,3.6971431260613397,1.9211295905463013,3.5269662947703226,-0.3147488527028777,3.401028891175496
-0.2106611062300056,-0.18089625236245419,0.007909456698452128,0.35316888551965697,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.27843172886510087,-0.26292288089800164,-0.23722296858463024,-0.03182431820226953,-0.5294209421244626,-0.025568343975877122,-0.3147488527028777,-0.2940286695578086
-0.7514582643805152,-0.6073016579353969,-0.7176416662511464,-1.4144261655004091,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3100080036417297,-0.30044783314001744,-0.23722296858463024,-0.11469026140812759,-0.5794321774850903,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
-0.2106611062300056,-0.18089625236245419,0.007909456698452128,0.1567694354063152,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.27843172886510087,-0.26292288089800164,-0.23722296858463024,-0.03182431820226953,-0.5294209421244626,0.014051001437658524,-0.3147488527028777,-0.2940286695578086
-1.2922554225310348,-0.9313697661708356,-1.3027635395975994,-1.2460837796889774,-0.36160580730673325,-0.28255646808447427,0.029992632474215974,0.5499516852049949,-0.27843172886510087,-0.30044783314001744,-0.23722296858463024,-0.11469026140812759,-0.5294209421244626,-0.09160058633128343,-0.3147488527028777,-0.2940286695578086
0.8424702017473179,1.098319964356374,1.3419873279283654,0.1567694354063152,-0.36160580730673325,-0.29741512190984515,0.06424046228441083,0.600968835619339,-0.24685545408847204,0.6376759729103764,0.1737860833798838,-0.11469026140812759,0.14573073524401323,1.9025731328152753,3.177136283143177,-0.2940286695578086
-1.1214773725887703,-0.8290324688333315,-0.9985001654574461,-0.8813419437641943,-0.3420013261087998,-0.2676978142591034,0.09848829209460566,0.703003136448027,-0.27843172886510087,-0.26292288089800164,-0.23722296858463024,-0.36328809102570153,-0.5044153244441486,-0.0024570591513304,-0.3147488527028777,-0.2940286695578086
-0.03988305628773091,-0.18089625236245419,-0.13251979290469357,-0.17991533621654787,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3100080036417297,-0.30044783314001744,-0.23722296858463024,-0.2804221478198435,-0.4544040890835208,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
-0.2106611062300056,-0.4026270632603888,-0.41337829211099325,-0.011572950405116352,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.27843172886510087,-0.26292288089800164,-0.2130459655278941,-0.4461540342315594,-0.4544040890835208,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
-0.7514582643805152,-0.6073016579353969,-0.27294904250783925,0.1567694354063152,-0.2243744389211993,-0.16368723748150713,0.47521442000674896,1.5702946934918751,-0.3100080036417297,-0.26292288089800164,-0.2130459655278941,-0.2804221478198435,-0.5044153244441486,-0.03547318032919665,-0.3147488527028777,-0.2940286695578086
-0.03988305628773091,-0.18089625236245419,0.1717435812354596,0.68985365714253,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.27843172886510087,-0.26292288089800164,-0.23722296858463024,-0.11469026140812759,-0.5294209421244626,-0.012361895504727188,-0.3147488527028777,-0.2940286695578086
-0.7514582643805152,-0.5049643605978928,-0.8580709158542922,-0.7129995579527627,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3100080036417297,-0.26292288089800164,-0.23722296858463024,-0.4461540342315594,-0.4794097067638347,0.040463898379958396,-0.3147488527028777,-0.2940286695578086
-0.9222363143227899,-0.709638955272907,-1.1623342899944535,-1.5827685513118406,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.27843172886510087,-0.26292288089800164,-0.23722296858463024,-0.19755620461398551,-0.5794321774850903,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
1.0132482516895824,0.34784645054799257,0.7568654545819125,0.8581960429539616,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3415842784183586,-0.26292288089800164,-0.23722296858463024,-0.36328809102570153,1.1959666778171978,-1.5443099181629267,-0.3147488527028777,-0.2940286695578086
-0.409902164495986,-0.28323354969996434,-0.13251979290469357,-0.8813419437641943,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3100080036417297,-0.26292288089800164,-0.26139997164136636,-0.11469026140812759,-0.5294209421244626,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
2.2656206179328864,1.4223880725918066,2.207967700481118,1.7560221006149497,2.4026260416018794,3.0903579502747185,2.4787124639031473,-0.16428842059582122,2.1845177037119505,0.6752009251523922,0.19796308643661986,0.0510416250035884,2.7713205916769743,2.371402053538265,3.177136283143177,3.401028891175496
-0.2106611062300056,-0.28323354969996434,-0.13251979290469357,-0.7129995579527627,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3100080036417297,-0.26292288089800164,-0.23722296858463024,-0.11469026140812759,-0.4794097067638347,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
1.0132482516895824,1.200657261693878,1.622845827134665,0.1567694354063152,-0.4204192509005335,-0.31227377573521603,-0.004255197335978874,0.14181448189024287,1.4266871090728577,0.7877757818784396,0.5122641261741894,0.0510416250035884,1.120949824776256,3.3255679555811226,3.177136283143177,3.401028891175496
-0.03988305628773091,-0.18089625236245419,-0.27294904250783925,-0.011572950405116352,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3415842784183586,-0.26292288089800164,-0.2130459655278941,-0.36328809102570153,-0.4544040890835208,-0.018965119740302155,-0.3147488527028777,-0.2940286695578086
-0.2106611062300056,-0.28323354969996434,0.007909456698452128,-0.7129995579527627,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3100080036417297,-0.30044783314001744,-0.26139997164136636,-0.11469026140812759,-0.4794097067638347,-0.10480703480277673,-0.3147488527028777,-0.2940286695578086
-0.03988305628773091,-0.18089625236245419,-0.13251979290469357,-0.011572950405116352,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3100080036417297,-0.26292288089800164,-0.23722296858463024,-0.4461540342315594,-0.40439285372289296,-0.07179091362490189,-0.3147488527028777,-0.2940286695578086
-0.409902164495986,-0.4026270632603888,-0.5772124166480007,-0.3482577220279894,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3100080036417297,-0.26292288089800164,-0.23722296858463024,-0.36328809102570153,-0.5044153244441486,-0.05858446515375196,-0.3147488527028777,-0.2940286695578086
2.2656206179328864,0.9959826670188637,1.927109201274818,1.559622650501608,2.4222305227998127,3.0903579502747185,2.581455953333732,-0.1132712701814772,1.4898396586261156,0.9754005430885183,2.398070364599606,2.5370199211793274,1.8961239728659876,1.7407941390448476,-0.3147488527028777,3.401028891175496
0.30167304359679825,-0.07855895502495013,0.31217283083861364,-0.5446571721413311,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.27843172886510087,-0.26292288089800164,-0.23722296858463024,-0.19755620461398551,-0.12933105923943988,-1.6466598938137809,-0.3147488527028777,-0.2940286695578086
0.6716921518050534,0.2455091532104885,0.593031330044905,0.35316888551965697,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.27843172886510087,-0.22539792865598593,-0.2130459655278941,-0.36328809102570153,0.7458655595715472,-1.6631679544020743,-0.3147488527028777,-0.2940286695578086
-0.2106611062300056,-0.18089625236245419,-0.13251979290469357,0.1567694354063152,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3100080036417297,-0.26292288089800164,-0.26139997164136636,-0.03182431820226953,-0.5294209421244626,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
-0.03988305628773091,-0.18089625236245419,-0.13251979290469357,-0.011572950405116352,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3415842784183586,-0.30044783314001744,-0.23722296858463024,-0.36328809102570153,-0.37938723604257907,-0.24347474375045194,-0.3147488527028777,-0.2940286695578086
-0.7514582643805152,-0.5049643605978928,-0.13251979290469357,0.35316888551965697,1.3243795757155412,0.07405122372442717,0.4923383349118464,1.621311843906219,1.1109243613065691,1.5757997789607705,0.6331491414578699,0.2996394546211624,-0.5044153244441486,-0.03217156821145209,3.177136283143177,3.401028891175496
-0.409902164495986,-0.4026270632603888,-0.5772124166480007,-0.17991533621654787,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.27843172886510087,-0.26292288089800164,-0.23722296858463024,-0.03182431820226953,-0.5294209421244626,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
-0.2106611062300056,-0.28323354969996434,0.593031330044905,0.8581960429539616,-0.12635203293153216,-0.05967666070391086,0.7834448882985026,2.3355519497070354,-0.3100080036417297,-0.11282307192993865,-0.04380694413074126,-0.11469026140812759,-0.5294209421244626,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
-0.409902164495986,-0.28323354969996434,-0.41337829211099325,-0.011572950405116352,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.27843172886510087,-0.26292288089800164,-0.23722296858463024,-0.03182431820226953,-0.5294209421244626,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
-0.2106611062300056,-0.28323354969996434,0.007909456698452128,-0.7129995579527627,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3100080036417297,-0.30044783314001744,-0.23722296858463024,-0.11469026140812759,-0.5044153244441486,-0.22366507104364122,-0.3147488527028777,-0.2940286695578086
-0.7514582643805152,-0.5049643605978928,-0.5772124166480007,-1.2460837796889774,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3100080036417297,-0.30044783314001744,-0.26139997164136636,-0.19755620461398551,-0.5794321774850903,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
-0.7514582643805152,-0.5049643605978928,-0.5772124166480007,-1.2460837796889774,-0.4988371756922672,-0.3865670448620705,-0.5864683041092913,-0.6744599247392613,-0.3100080036417297,-0.26292288089800164,-0.26139997164136636,-0.19755620461398551,-0.5794321774850903,0.004146165084253152,-0.3147488527028777,-0.2940286695578086
